,index,Netflix,Hulu,Prime Video,Disney+,title,budget,company,country,director,genre,rating,score,star,votes,writer,original_language,popularity,revenue,runtime,release_year,release_month,release_day,class,score_prediction
1518,1517,0.0,0.0,0.0,0.0,Seven Years in Tibet,70000000.0,Other,USA,Other,Adventure,PG-13,7.0,Other,104380,Other,en,16.9,131457682,136.0,1997,10,10,0,6.5
1519,1518,0.0,0.0,0.0,0.0,Mary Reilly,47000000.0,Other,USA,Other,Drama,R,5.8,Other,12529,Other,en,6.1,12379402,106.0,1996,2,23,1,7.3
1520,1519,0.0,0.0,0.0,0.0,Harriet the Spy,13000000.0,Other,USA,Other,Comedy,PG,5.9,Other,8495,Other,en,4.6,0,100.0,1996,7,10,1,6.7
1521,1520,0.0,0.0,0.0,0.0,A Mighty Wind,6000000.0,Other,USA,Other,Comedy,PG-13,7.3,Other,23327,Other,en,4.1,18750246,91.0,2003,5,9,2,6.9
1522,1521,0.0,0.0,0.0,0.0,Lone Survivor,40000000.0,Other,USA,Other,Action,R,7.5,Other,226355,Other,en,37.1,149295601,121.0,2014,1,10,1,6.4
1523,1522,0.0,0.0,0.0,0.0,Fury,68000000.0,Columbia Pictures,USA,Other,Action,R,7.6,Other,345458,Other,en,139.6,211817906,134.5,2014,10,17,0,6.3
1524,1523,0.0,0.0,0.0,0.0,Knock Off,35000000.0,Other,Other,Other,Action,R,4.8,Other,12243,Other,en,2.7,0,91.0,1998,9,4,1,6.8
1525,1524,0.0,0.0,0.0,0.0,Road House,17000000.0,Other,USA,Other,Action,R,6.5,Other,47646,Other,en,6.2,30050028,114.0,1989,5,19,2,7.4
1526,1525,0.0,0.0,0.0,0.0,This Is the End,32000000.0,Columbia Pictures,USA,Other,Comedy,R,6.6,Other,337204,Other,en,38.2,126041322,107.0,2013,6,12,2,6.8
1527,1526,0.0,0.0,0.0,0.0,Zookeeper,80000000.0,Columbia Pictures,USA,Other,Comedy,PG,5.2,Other,48699,Other,en,27.5,169852759,101.0,2011,7,8,0,6.0
1528,1527,0.0,0.0,0.0,0.0,Edward Scissorhands,20000000.0,Twentieth Century Fox Film Corporation,USA,Tim Burton,Drama,PG-13,7.9,Johnny Depp,388005,Other,en,47.5,53000000,105.0,1990,12,14,1,7.2
1529,1528,0.0,0.0,0.0,0.0,The Thomas Crown Affair,48000000.0,Other,USA,Other,Crime,R,6.8,Other,77032,Other,en,18.1,124305181,113.0,1999,8,6,0,6.4
1530,1529,0.0,0.0,0.0,0.0,Reno 911!: Miami,10000000.0,Twentieth Century Fox Film Corporation,USA,Other,Comedy,R,5.9,Other,24615,Other,en,4.2,20342161,92.0,2007,2,23,1,6.7
1531,1530,0.0,0.0,0.0,0.0,Albino Alligator,5000000.0,Other,USA,Other,Crime,R,6.1,Other,6957,Other,en,2.4,0,97.0,1997,1,17,1,7.3
1532,1531,0.0,0.0,0.0,0.0,Escape Plan,50000000.0,Other,USA,Other,Action,R,6.7,Other,194125,Other,en,44.5,122915111,115.0,2013,10,18,1,6.8
1533,1532,0.0,0.0,0.0,0.0,Crimson Tide,53000000.0,Other,USA,Tony Scott,Action,R,7.3,Other,87077,Other,en,20.3,157387195,116.0,1995,5,12,0,6.4
1534,1533,0.0,0.0,0.0,0.0,Big Trouble,40000000.0,Touchstone Pictures,USA,Other,Comedy,PG-13,6.5,Other,18196,Other,en,5.2,8493890,85.0,2002,4,5,0,6.1
1535,1534,0.0,0.0,0.0,0.0,Parker,35000000.0,Other,USA,Other,Action,R,6.2,Other,99226,Other,en,28.7,46216641,118.0,2013,1,25,0,6.4
1536,1535,0.0,0.0,0.0,0.0,White Chicks,37000000.0,Other,USA,Other,Comedy,PG-13,5.5,Other,108278,Other,en,28.7,113086475,109.0,2004,6,23,0,6.5
1537,1536,0.0,0.0,0.0,0.0,This Christmas,13000000.0,Other,USA,Other,Comedy,PG-13,6.2,Other,7056,Other,en,2.4,0,108.5,2007,11,21,0,6.2
1538,1537,0.0,0.0,0.0,0.0,Whatever It Takes,32000000.0,Columbia Pictures Corporation,USA,Other,Comedy,PG-13,5.5,Other,8469,Other,en,8.1,9902115,94.0,2000,3,24,0,6.0
1539,1538,0.0,0.0,0.0,0.0,To Rome with Love,17000000.0,Other,USA,Woody Allen,Comedy,R,6.3,Other,74205,Woody Allen,en,15.0,73244881,111.5,2012,7,6,0,7.0
1540,1539,0.0,0.0,0.0,0.0,Romeo Is Bleeding,11500000.0,Other,UK,Other,Action,R,6.6,Other,11444,Other,en,4.9,3275585,100.0,1994,2,4,0,6.5
1541,1540,0.0,0.0,0.0,0.0,Risen,20000000.0,Other,USA,Other,Action,PG-13,6.3,Other,19379,Other,en,16.7,46069568,107.0,2016,2,19,0,7.2
1542,1541,0.0,0.0,0.0,0.0,Flipper,25530000.0,Universal Pictures,USA,Other,Family,PG,5.2,Other,8694,Other,en,4.5,20080020,95.0,1996,5,17,0,6.3
1543,1542,0.0,0.0,0.0,0.0,Stuck on You,55000000.0,Twentieth Century Fox Film Corporation,USA,Bobby Farrelly,Comedy,PG-13,5.8,Matt Damon,46630,Other,en,8.8,33828318,118.0,2003,12,12,0,6.3
1544,1543,0.0,0.0,0.0,0.0,Premium Rush,35000000.0,Columbia Pictures,USA,Other,Action,PG-13,6.5,Other,101146,Other,en,17.7,31083599,91.0,2012,8,24,0,6.5
1545,1544,0.0,0.0,0.0,0.0,Eddie the Eagle,23000000.0,Other,UK,Other,Biography,PG-13,7.4,Other,61305,Other,en,29.4,46152800,106.0,2016,2,26,1,6.0
1546,1545,0.0,0.0,0.0,0.0,Rent,40000000.0,Other,USA,Chris Columbus,Drama,PG-13,7.0,Other,43838,Other,en,10.4,31670620,135.0,2005,11,23,0,7.0
1547,1546,0.0,0.0,0.0,0.0,Troop Beverly Hills,18000000.0,Other,USA,Other,Adventure,PG,5.5,Other,7998,Other,en,3.5,0,105.0,1989,3,24,0,6.0
1548,1547,0.0,0.0,0.0,0.0,Rush Hour 3,140000000.0,New Line Cinema,USA,Other,Action,PG-13,6.2,Other,130921,Other,en,22.6,258022233,91.0,2007,8,10,0,6.1
1549,1548,0.0,0.0,0.0,0.0,Darkness Falls,11000000.0,Other,USA,Other,Horror,PG-13,5.0,Other,27389,Other,en,11.2,0,86.0,2003,1,24,1,6.8
1550,1549,0.0,0.0,0.0,0.0,A Knight's Tale,65000000.0,Columbia Pictures Corporation,USA,Other,Action,PG-13,6.9,Other,147000,Brian Helgeland,en,36.7,117487473,132.0,2001,5,11,0,6.0
1551,1550,0.0,0.0,0.0,0.0,State of Play,60000000.0,Universal Pictures,USA,Other,Drama,PG-13,7.1,Other,119319,Other,en,21.7,87784194,127.0,2009,4,17,0,6.9
1552,1551,0.0,0.0,0.0,0.0,The Talented Mr. Ripley,40000000.0,Miramax,USA,Other,Crime,R,7.3,Matt Damon,149389,Other,en,31.4,128798265,139.0,1999,12,25,0,6.5
1553,1552,0.0,0.0,0.0,0.0,8 Heads in a Duffel Bag,3000000.0,Other,USA,Other,Comedy,R,5.3,Other,8437,Other,en,5.0,0,95.0,1997,4,18,1,6.4
1554,1553,0.0,0.0,0.0,0.0,Latter Days,850000.0,Other,USA,Other,Comedy,R,7.1,Other,15327,Other,en,5.4,819939,107.0,2004,7,1,1,6.8
1555,1554,0.0,0.0,0.0,0.0,Impostor,40000000.0,Other,USA,Other,Drama,R,6.2,Other,20902,Other,en,9.6,0,98.5,2002,1,4,0,6.6
1556,1555,0.0,0.0,0.0,0.0,Water for Elephants,38000000.0,Fox 2000 Pictures,USA,Other,Drama,PG-13,6.9,Other,100996,Other,en,16.8,114156230,110.0,2011,4,22,0,6.9
1557,1556,0.0,0.0,0.0,0.0,In Time,40000000.0,Other,USA,Other,Action,PG-13,6.7,Other,328023,Other,en,60.2,173930596,109.0,2011,10,28,0,6.0
1558,1557,0.0,0.0,0.0,0.0,Did You Hear About the Morgans?,58000000.0,Columbia Pictures,USA,Other,Comedy,PG-13,4.8,Other,31880,Other,en,14.4,85280250,101.5,2009,12,18,0,6.3
1559,1558,0.0,0.0,0.0,0.0,The November Man,15000000.0,Other,USA,Other,Action,R,6.3,Other,55514,Other,en,45.3,32556119,108.0,2014,8,27,0,6.6
1560,1559,0.0,0.0,0.0,0.0,Dark Shadows,150000000.0,Warner Bros.,USA,Tim Burton,Comedy,PG-13,6.2,Johnny Depp,215881,Other,en,50.3,245527149,113.0,2012,5,11,0,6.3
1561,1560,0.0,0.0,0.0,0.0,Sausage Party,19000000.0,Other,USA,Other,Animation,R,6.2,Other,135438,Other,en,66.2,140752617,86.0,2016,8,12,0,6.3
1562,1561,0.0,0.0,0.0,0.0,Catch Me If You Can,52000000.0,DreamWorks,USA,Steven Spielberg,Biography,PG-13,8.1,Other,614974,Other,en,73.9,352114312,141.0,2002,12,25,0,6.3
1563,1562,0.0,0.0,0.0,0.0,Vertical Limit,75000000.0,Columbia Pictures Corporation,USA,Other,Action,PG-13,5.9,Other,52394,Other,en,13.3,215663859,124.0,2000,12,8,0,6.0
1564,1563,0.0,0.0,0.0,0.0,Blue Crush,30000000.0,Universal Pictures,USA,Other,Drama,PG-13,5.6,Other,27352,Other,en,11.4,51842679,104.0,2002,8,16,0,6.1
1565,1564,0.0,0.0,0.0,0.0,Birthday Girl,13000000.0,Other,UK,Other,Comedy,R,6.1,Other,22462,Other,en,5.8,0,93.0,2002,2,1,1,6.4
1566,1565,0.0,0.0,0.0,0.0,Smoke Signals,2000000.0,Other,Canada,Other,Comedy,PG-13,7.2,Other,8583,Other,en,2.3,0,89.0,1998,6,26,0,6.1
1567,1566,0.0,0.0,0.0,0.0,L.I.E.,700000.0,Other,USA,Other,Crime,R,7.2,Other,8873,Other,en,7.7,1667192,97.0,2003,11,14,0,6.3
1568,1567,0.0,0.0,0.0,0.0,Speed 2: Cruise Control,160000000.0,Other,USA,Other,Action,PG-13,3.8,Other,64620,Other,en,23.3,164508066,121.0,1997,6,13,0,6.9
1569,1568,0.0,0.0,0.0,0.0,Snake Eyes,73000000.0,Paramount Pictures,USA,Other,Crime,R,6.0,Nicolas Cage,67711,Other,en,20.8,103891409,98.0,1998,8,7,0,6.1
1570,1569,0.0,0.0,0.0,0.0,My Own Private Idaho,2500000.0,New Line Cinema,USA,Other,Drama,R,7.1,Other,40313,Other,en,10.4,0,104.0,1991,7,20,0,6.0
1571,1570,0.0,0.0,0.0,0.0,Henry V,9000000.0,Other,UK,Other,Action,PG-13,7.7,Other,24797,Other,en,4.6,0,137.0,1989,11,8,0,6.4
1572,1571,0.0,0.0,0.0,0.0,Romeo + Juliet,14500000.0,Other,USA,Other,Drama,PG-13,6.8,Other,181613,Other,en,41.5,147298761,120.0,1996,11,1,1,6.1
1573,1572,0.0,0.0,0.0,0.0,Ben-Hur,100000000.0,Other,USA,Other,Action,PG-13,5.7,Other,32484,Other,en,29.6,94061311,124.0,2016,8,19,0,6.5
1574,1573,0.0,0.0,0.0,0.0,Project Almanac,12000000.0,Other,USA,Other,Sci-Fi,PG-13,6.4,Other,66102,Other,en,32.9,32248241,106.0,2015,1,30,0,6.4
1575,1574,0.0,0.0,0.0,0.0,Akeelah and the Bee,8000000.0,Other,USA,Other,Drama,PG,7.5,Other,16325,Other,en,4.9,18948425,106.0,2006,4,28,0,6.0
1576,1575,0.0,0.0,0.0,0.0,Nurse Betty,24000000.0,Other,Germany,Other,Comedy,R,6.2,Other,30896,Other,en,3.6,0,109.0,2000,9,8,0,6.1
1577,1576,0.0,0.0,0.0,0.0,Loser,20000000.0,Other,USA,Other,Comedy,PG-13,5.3,Other,24109,Other,en,5.2,0,98.0,2000,7,21,0,6.3
1578,1577,0.0,0.0,0.0,0.0,End of Days,100000000.0,Other,USA,Other,Action,R,5.7,Other,94670,Other,en,20.7,211989043,121.0,1999,11,24,0,6.2
1579,1578,0.0,0.0,0.0,0.0,Savages,45000000.0,Other,USA,Oliver Stone,Crime,R,6.5,Other,110139,Other,en,31.9,82966152,131.0,2012,7,6,0,6.2
1580,1579,0.0,0.0,0.0,0.0,Prison,1300000.0,Other,USA,Renny Harlin,Crime,R,5.9,Other,3046,Other,en,7.6,354704,102.0,1987,12,8,0,6.9
1581,1580,0.0,0.0,0.0,0.0,Breakfast of Champions,12000000.0,Other,USA,Other,Comedy,R,4.6,Bruce Willis,7109,Other,en,2.7,0,110.0,1999,2,18,0,6.9
1582,1581,0.0,0.0,0.0,0.0,Clear and Present Danger,62000000.0,Other,USA,Other,Action,PG-13,6.9,Other,74714,Other,en,18.8,215887717,141.0,1994,8,3,0,6.4
1583,1582,0.0,0.0,0.0,0.0,The Singing Detective,8000000.0,Other,USA,Other,Comedy,R,5.6,Other,7455,Other,en,6.3,0,109.0,2003,11,14,0,6.2
1584,1583,0.0,0.0,0.0,0.0,X-Men: First Class,160000000.0,Twentieth Century Fox Film Corporation,USA,Other,Action,PG-13,7.8,Other,566682,Other,en,3.2,353624124,132.0,2011,6,3,0,6.5
1585,1584,0.0,0.0,0.0,0.0,The Firm,42000000.0,Other,USA,Other,Drama,R,6.8,Tom Cruise,96063,Other,en,23.7,270248367,154.0,1993,6,30,0,6.8
1586,1585,0.0,0.0,0.0,0.0,LOL,11000000.0,Other,USA,Other,Comedy,PG-13,4.3,Other,48818,Other,en,31.8,0,97.0,2012,9,14,0,6.4
1587,1586,0.0,0.0,0.0,0.0,Wall Street,15000000.0,Twentieth Century Fox Film Corporation,USA,Oliver Stone,Crime,R,7.4,Other,126741,Other,en,24.9,43848069,126.0,1987,12,11,0,6.3
1588,1587,0.0,0.0,0.0,0.0,The Wrestler,6000000.0,Other,USA,Other,Drama,R,7.9,Other,264945,Other,en,40.2,44703995,109.0,2009,1,30,0,6.2
1589,1588,0.0,0.0,0.0,0.0,Beerfest,17500000.0,Warner Bros.,USA,Other,Comedy,R,6.3,Other,57177,Other,en,14.3,19179969,110.0,2006,8,25,0,6.1
1590,1589,0.0,0.0,0.0,0.0,The Broken Hearts Club: A Romantic Comedy,1000000.0,Other,USA,Other,Comedy,R,7.0,Other,6362,Other,en,3.4,1744858,94.0,2000,10,20,0,6.2
1591,1590,0.0,0.0,0.0,0.0,The Hunger Games: Mockingjay - Part 2,160000000.0,Other,USA,Other,Action,PG-13,6.6,Other,216973,Other,en,127.3,653428261,137.0,2015,11,20,0,6.1
1592,1591,0.0,0.0,0.0,0.0,Summer Storm,2700000.0,Other,Germany,Other,Comedy,R,7.4,Other,11869,Other,Other,3.1,0,98.0,2004,9,2,0,6.4
1593,1592,0.0,0.0,0.0,0.0,Boogie Nights,15000000.0,New Line Cinema,USA,Other,Drama,R,7.9,Other,202741,Other,en,19.9,43101594,155.0,1997,10,31,0,6.0
1594,1593,0.0,0.0,0.0,0.0,Undercover Brother,25000000.0,Universal Pictures,USA,Other,Action,PG-13,5.8,Other,30748,Other,en,6.1,41604473,86.0,2002,5,31,0,6.2
1595,1594,0.0,0.0,0.0,0.0,Reign of Fire,60000000.0,Other,USA,Other,Action,PG-13,6.2,Other,113973,Other,en,27.6,43061982,101.0,2002,7,12,0,6.3
1596,1595,0.0,0.0,0.0,0.0,J. Edgar,35000000.0,Other,USA,Clint Eastwood,Biography,R,6.6,Other,109670,Other,en,28.1,84606030,137.0,2011,11,11,0,6.7
1597,1596,0.0,0.0,0.0,0.0,Pushing Tin,33000000.0,Other,USA,Other,Comedy,R,6.0,Other,25829,Other,en,9.1,0,124.0,1999,4,23,0,6.0
1598,1597,0.0,0.0,0.0,0.0,The Peanuts Movie,99000000.0,Other,USA,Other,Animation,G,7.1,Other,35493,Other,en,34.3,246233113,88.0,2015,11,6,0,5.8
1599,1598,0.0,0.0,0.0,0.0,Ghost,22000000.0,Paramount Pictures,USA,Other,Drama,PG-13,7.0,Other,166185,Other,en,42.0,505000000,127.0,1990,7,13,0,6.6
1600,1599,0.0,0.0,0.0,0.0,Hotel Transylvania 2,80000000.0,Columbia Pictures,USA,Other,Animation,PG,6.7,Adam Sandler,74825,Other,en,61.7,473226958,89.0,2015,9,25,0,6.8
1601,1600,0.0,0.0,0.0,0.0,The Hunt,3800000.0,Other,Other,Other,Drama,R,8.3,Other,202226,Other,Other,21.8,16800000,115.0,2012,12,21,1,6.0
1602,1601,0.0,0.0,0.0,0.0,Beavis and Butt-Head Do America,12000000.0,Paramount Pictures,USA,Other,Animation,PG-13,6.8,Other,45537,Other,en,12.6,0,81.0,1996,12,20,0,6.3
1603,1602,0.0,0.0,0.0,0.0,Tales from the Crypt: Demon Knight,13000000.0,Other,USA,Other,Action,R,6.7,Other,17822,Other,en,7.7,0,92.0,1995,1,13,0,6.5
1604,1603,0.0,0.0,0.0,0.0,Flicka,15000000.0,Fox 2000 Pictures,USA,Other,Adventure,PG,6.2,Other,6546,Other,en,3.0,21000000,95.0,2006,10,20,0,6.4
1605,1604,0.0,0.0,0.0,0.0,Across the Universe,45000000.0,Other,USA,Other,Drama,PG-13,7.4,Other,96947,Other,en,11.9,0,133.0,2007,10,12,0,6.4
1606,1605,0.0,0.0,0.0,0.0,Showgirls,45000000.0,Other,France,Other,Drama,NC-17,4.7,Other,53581,Other,en,14.5,20350754,128.0,1995,9,22,0,6.1
1607,1606,0.0,0.0,0.0,0.0,Spaceballs,22700000.0,Other,USA,Other,Adventure,PG,7.1,Other,147650,Other,en,39.9,38119483,96.0,1987,6,24,1,6.5
1608,1607,0.0,0.0,0.0,0.0,London Has Fallen,60000000.0,Other,UK,Other,Action,R,5.9,Other,107973,Other,en,61.8,205754447,99.0,2016,3,4,0,6.1
1609,1608,0.0,0.0,0.0,0.0,Drowning Mona,6000000.0,Other,USA,Other,Crime,PG-13,5.6,Other,12208,Other,en,3.0,15427192,96.0,2000,3,3,0,6.1
1610,1609,0.0,0.0,0.0,0.0,Tin Cup,45000000.0,Other,USA,Other,Comedy,R,6.3,Other,40190,Other,en,10.7,53854588,135.0,1996,8,16,0,6.1
1611,1610,0.0,0.0,0.0,0.0,What's the Worst That Could Happen?,60000000.0,Metro Goldwyn Mayer,USA,Other,Comedy,PG-13,5.5,Other,13311,Other,en,7.2,0,94.0,2001,6,1,0,6.1
1612,1611,0.0,0.0,0.0,0.0,Krampus,15000000.0,Other,USA,Other,Comedy,PG-13,6.2,Other,44977,Other,en,31.6,61548707,98.0,2015,12,4,0,6.3
1613,1612,0.0,0.0,0.0,0.0,300,65000000.0,Warner Bros.,USA,Other,Action,R,7.7,Other,653208,Other,en,65.2,422610419,117.0,2007,3,9,1,6.5
1614,1613,0.0,0.0,0.0,0.0,Fright Night,30000000.0,DreamWorks,USA,Other,Comedy,R,6.4,Other,90015,Other,en,18.3,24922237,106.0,2011,8,19,0,6.0
1615,1614,0.0,0.0,0.0,0.0,Gettysburg,25000000.0,Other,USA,Other,Drama,PG,7.7,Other,23039,Other,en,5.5,25000000,262.5,1993,10,8,0,6.0
1616,1615,0.0,0.0,0.0,0.0,Florence Foster Jenkins,29000000.0,Other,UK,Other,Biography,PG-13,6.9,Other,36063,Other,en,19.2,48902953,110.5,2016,8,12,0,6.4
1617,1616,0.0,0.0,0.0,0.0,Home Alone 2: Lost in New York,18000000.0,Twentieth Century Fox Film Corporation,USA,Chris Columbus,Adventure,PG,6.6,Other,229161,Other,en,81.5,358991681,120.0,1992,11,20,0,6.0
1618,1617,0.0,0.0,0.0,0.0,Hostage,52000000.0,Miramax,USA,Other,Action,R,6.6,Bruce Willis,98064,Other,en,23.7,77944725,113.0,2005,3,11,0,6.0
1619,1618,0.0,0.0,0.0,0.0,Chasing Liberty,23000000.0,Other,USA,Other,Comedy,PG-13,6.1,Other,32053,Other,en,3.4,12,106.0,2004,1,9,0,6.4
1620,1619,0.0,0.0,0.0,0.0,Flawless,20000000.0,Other,UK,Other,Crime,PG-13,6.8,Other,20538,Other,en,5.3,4488529,110.0,2008,3,28,0,6.2
1621,1620,0.0,0.0,0.0,0.0,Bulworth,30000000.0,Twentieth Century Fox Film Corporation,USA,Other,Comedy,R,6.8,Other,22959,Other,en,4.5,29202884,108.0,1998,5,22,0,6.3
1622,1621,0.0,0.0,0.0,0.0,Fight Club,63000000.0,Fox 2000 Pictures,USA,Other,Drama,R,8.8,Other,1501486,Other,en,146.8,100853753,139.0,1999,10,15,0,6.2
1623,1622,0.0,0.0,0.0,0.0,Star Wars: Episode III - Revenge of the Sith,113000000.0,Other,USA,Other,Action,PG-13,7.6,Other,574514,Other,en,44.1,850000000,140.0,2005,5,19,0,6.1
1624,1623,0.0,0.0,0.0,0.0,The Shallows,17000000.0,Columbia Pictures,USA,Other,Drama,PG-13,6.3,Other,88624,Other,en,60.8,119100758,86.0,2016,6,24,0,6.1
1625,1624,0.0,0.0,0.0,0.0,The Land Before Time,12500000.0,Universal Pictures,USA,Other,Animation,G,7.4,Other,67263,Other,en,28.7,84460846,69.0,1988,11,18,0,6.1
1626,1625,0.0,0.0,0.0,0.0,Tower Heist,75000000.0,Universal Pictures,USA,Other,Action,PG-13,6.2,Other,117391,Other,en,36.7,152930623,104.0,2011,11,4,0,6.1
1627,1626,0.0,0.0,0.0,0.0,Cyrus,7000000.0,Other,USA,Other,Comedy,R,6.3,Other,31453,Other,en,15.2,0,91.0,2010,7,16,0,6.3
1628,1627,0.0,0.0,0.0,0.0,The Sea Inside,12806000.0,Other,Spain,Other,Biography,PG-13,8.0,Other,68680,Other,Other,17.4,38535221,125.0,2005,3,4,0,6.1
1629,1628,0.0,0.0,0.0,0.0,Looper,30000000.0,Other,USA,Other,Action,R,7.4,Other,466472,Other,en,46.4,47042000,115.5,2012,9,28,0,6.5
1630,1629,0.0,0.0,0.0,0.0,No Reservations,28000000.0,Other,USA,Other,Comedy,PG,6.3,Other,62603,Other,en,15.8,92601050,104.0,2007,7,27,0,6.3
1631,1630,0.0,0.0,0.0,0.0,Invictus,60000000.0,Warner Bros.,USA,Clint Eastwood,Biography,PG-13,7.4,Other,133552,Other,en,23.9,122233971,134.0,2009,12,11,0,6.1
1632,1631,0.0,0.0,0.0,0.0,Eternal Sunshine of the Spotless Mind,20000000.0,Other,USA,Other,Drama,R,8.3,Other,739779,Other,en,56.5,72258126,108.0,2004,3,19,0,5.7
1633,1632,0.0,0.0,0.0,0.0,Ouija,5000000.0,Universal Pictures,Japan,Other,Horror,PG-13,4.5,Other,40082,Other,en,56.3,103590271,89.0,2014,10,24,0,6.1
1634,1633,0.0,0.0,0.0,0.0,Big Daddy,34200000.0,Other,USA,Other,Comedy,PG-13,6.4,Adam Sandler,172872,Other,en,34.9,234801895,93.0,1999,6,25,0,6.1
1635,1634,0.0,0.0,0.0,0.0,Chappie,49000000.0,Columbia Pictures,Other,Other,Action,R,6.9,Other,197701,Other,en,116.7,104399548,120.0,2015,3,6,0,6.3
1636,1635,0.0,0.0,0.0,0.0,127 Hours,18000000.0,Other,USA,Other,Adventure,R,7.6,Other,302109,Other,en,52.5,35692920,94.0,2011,1,28,0,7.0
1637,1636,0.0,0.0,0.0,0.0,My Bloody Valentine,15000000.0,Other,USA,Other,Horror,R,5.5,Other,48083,Other,en,13.7,100734718,101.0,2009,1,16,0,6.2
1638,1637,0.0,0.0,0.0,0.0,The Departed,90000000.0,Warner Bros.,USA,Martin Scorsese,Crime,R,8.5,Other,966524,Other,en,63.4,289847354,151.0,2006,10,6,0,5.9
1639,1638,0.0,0.0,0.0,0.0,Dangerous Liaisons,14000000.0,Other,USA,Other,Drama,R,7.7,Other,56080,Other,en,14.5,34670720,119.0,1989,2,24,0,6.3
1640,1639,0.0,0.0,0.0,0.0,We Bought a Zoo,50000000.0,Twentieth Century Fox Film Corporation,USA,Other,Comedy,PG,7.1,Matt Damon,119825,Other,en,38.6,120081841,124.0,2011,12,23,0,6.2
1641,1640,0.0,0.0,0.0,0.0,But I'm a Cheerleader,1200000.0,Other,USA,Other,Comedy,R,6.6,Other,21407,Other,en,4.8,0,85.0,2000,8,11,0,6.4
1642,1641,0.0,0.0,0.0,0.0,Now You See Me,75000000.0,Other,USA,Other,Crime,PG-13,7.3,Other,510919,Other,en,71.1,117698894,115.0,2013,5,31,0,6.3
1643,1642,0.0,0.0,0.0,0.0,Harry Potter and the Half-Blood Prince,250000000.0,Warner Bros.,UK,Other,Adventure,PG,7.5,Other,367564,Other,en,98.9,933959197,153.0,2009,7,15,0,5.8
1644,1643,0.0,0.0,0.0,0.0,In & Out,35000000.0,Paramount Pictures,USA,Other,Comedy,PG-13,6.3,Other,34132,Other,en,11.9,0,90.0,1997,9,19,0,6.1
1645,1644,0.0,0.0,0.0,0.0,The Slaughter Rule,500000.0,Other,USA,Other,Drama,R,6.1,Other,2107,Other,en,1.4,0,112.0,2002,1,11,0,6.3
1646,1645,0.0,0.0,0.0,0.0,One Night with the King,20000000.0,Other,USA,Other,Biography,PG,6.3,Other,6084,Other,en,3.5,13391174,123.0,2006,10,13,0,6.6
1647,1646,0.0,0.0,0.0,0.0,Paranormal Activity 4,5000000.0,Paramount Pictures,USA,Other,Horror,R,4.6,Other,54907,Other,en,20.3,142817992,91.5,2012,10,19,0,6.2
1648,1647,0.0,0.0,0.0,0.0,The Devil's Double,19100000.0,Other,Other,Other,Biography,R,7.1,Other,56334,Other,en,10.6,5728213,109.0,2012,8,10,0,6.6
1649,1648,0.0,0.0,0.0,0.0,Semi-Pro,55000000.0,New Line Cinema,USA,Other,Comedy,R,5.8,Other,70674,Other,en,10.4,33472850,91.0,2008,2,29,0,6.3
1650,1649,0.0,0.0,0.0,0.0,Hostel: Part II,10000000.0,Other,USA,Other,Horror,R,5.5,Other,74984,Other,en,20.7,35619521,93.5,2007,6,8,0,6.3
1651,1650,0.0,0.0,0.0,0.0,The Importance of Being Earnest,15000000.0,Miramax,UK,Other,Comedy,PG,6.9,Other,20026,Other,en,7.3,0,97.0,2002,6,21,0,5.8
1652,1651,0.0,0.0,0.0,0.0,Ida,2159280.0,Other,Other,Other,Drama,PG-13,7.4,Other,40306,Other,Other,13.3,10700000,81.0,2013,10,25,0,6.2
1653,1652,0.0,0.0,0.0,0.0,The Cell,33000000.0,New Line Cinema,USA,Other,Horror,R,6.3,Other,84642,Other,en,25.4,104155843,107.0,2000,8,18,0,8.5
1654,1653,0.0,0.0,0.0,0.0,American History X,7500000.0,New Line Cinema,USA,Other,Crime,R,8.5,Other,860349,Other,en,73.6,23875127,119.0,1998,11,20,1,8.7
1655,1654,0.0,0.0,0.0,0.0,The Long Kiss Goodnight,65000000.0,Other,USA,Renny Harlin,Action,R,6.7,Other,64013,Other,en,15.9,89456761,120.5,1996,10,11,0,8.0
1656,1655,0.0,0.0,0.0,0.0,Rumble in the Bronx,7500000.0,Other,Other,Other,Action,R,6.7,Other,32753,Other,Other,17.3,32392047,97.5,1996,2,23,1,7.6
1657,1656,0.0,0.0,0.0,0.0,Contact,90000000.0,Warner Bros.,USA,Robert Zemeckis,Drama,PG,7.4,Other,218963,Other,en,55.2,171120329,150.0,1997,7,11,2,7.4
1658,1657,0.0,0.0,0.0,0.0,From Justin to Kelly,12000000.0,Other,USA,Other,Comedy,PG,2.1,Other,24013,Other,en,1.6,4922166,85.5,2003,6,20,0,6.5
1659,1658,0.0,0.0,0.0,0.0,Digimon: The Movie,5000000.0,Other,USA,Other,Animation,PG,6.0,Other,5697,Other,en,3.7,0,91.0,2000,10,6,0,7.2
1660,1659,0.0,0.0,0.0,0.0,Trouble with the Curve,60000000.0,Warner Bros.,USA,Other,Drama,PG-13,6.8,Other,52070,Other,en,18.6,0,111.0,2012,9,21,2,7.3
1661,1660,0.0,0.0,0.0,0.0,Sanctum,30000000.0,Universal Pictures,USA,Other,Adventure,R,5.9,Other,49404,Other,en,20.1,108609310,108.0,2011,2,4,0,7.0
