budget_ds-movies,company,country,director,genre,gross,rating,score,star,votes,writer,year,keywords,original_language,overview,popularity,revenue,status,title,vote_average,vote_count,Ave_runtime,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Genres
15000000.0,Stone Group Pictures,USA,Sheldon Lettich,Action,30102717.0,R,5.5,Jean-Claude Van Damme,31574,Sheldon Lettich,1991,"[{""id"": 2143, ""name"": ""loss of parents""}, {""id"": 3436, ""name"": ""karate""}, {""id"": 6211, ""name"": ""fighter""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 12354, ""name"": ""hong kong""}, {""id"": 15016, ""name"": ""twins""}, {""id"": 160488, ""name"": ""hoodlum""}]",en,"Jean Claude Van Damme plays a dual role as Alex and Chad, twins separated at the death of their parents. Chad is raised by a family retainer in Paris, Alex becomes a petty crook in Hong Kong. Seeing a picture of Alex, Chad rejoins him and convinces him that his rival in Hong Kong is also the man who killed their parents. Alex is suspicious of Chad, especially when it comes to his girlfriend.",10.484642,30102717,Released,Double Impact,5.3,215,110.0,18+,5.6,35%,0,0,1,0,0,"Action,Crime"
14000000.0,Walt Disney Pictures,USA,Randal Kleiser,Adventure,34793160.0,PG,6.7,Ethan Hawke,16702,Jack London,1991,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1321, ""name"": ""gold""}, {""id"": 1454, ""name"": ""treasure""}, {""id"": 1909, ""name"": ""coffin""}, {""id"": 2526, ""name"": ""human animal relationship""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9880, ""name"": ""alaska""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 162726, ""name"": ""prospector""}, {""id"": 180808, ""name"": ""klondike""}, {""id"": 189390, ""name"": ""yukon""}, {""id"": 189391, ""name"": ""boy dog relationship""}, {""id"": 189392, ""name"": ""gold miner""}]",en,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,13.13724,34793160,Released,White Fang,6.5,135,107.0,7+,6.9,88%,1,0,0,1,0,"Adventure,Drama"
28000000.0,Walt Disney Pictures,USA,Ron Clements,Animation,217350219.0,G,8.0,Scott Weinger,287068,Ron Clements,1992,"[{""id"": 2343, ""name"": ""magic""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6513, ""name"": ""cartoon""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10267, ""name"": ""comedy""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 15149, ""name"": ""monkey""}, {""id"": 173259, ""name"": ""arab""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 190536, ""name"": ""genie""}, {""id"": 234183, ""name"": ""animal sidekick""}]",en,"Princess Jasmine grows tired of being forced to remain in the palace and she sneaks out into the marketplace  in disguise where she meets street-urchin Aladdin and the two fall in love, although she may only marry a prince. After being thrown in jail, Aladdin and becomes embroiled in a plot to find a mysterious lamp with which the evil Jafar hopes to rule the land.",92.98200899999999,504050219,Released,Aladdin,7.4,3416,90.0,all,8.0,95%,0,0,0,1,0,"Adventure,Family,Fantasy,Musical,Romance"
45000000.0,Mace Neufeld Productions,USA,Phillip Noyce,Action,83287363.0,R,6.9,Harrison Ford,86479,Tom Clancy,1992,"[{""id"": 441, ""name"": ""assassination""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1522, ""name"": ""repayment""}, {""id"": 14552, ""name"": ""ira""}, {""id"": 155723, ""name"": ""jack ryan""}]",en,"When CIA Analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets Jack and his family as revenge.",19.637704,178051587,Released,Patriot Games,6.3,433,117.0,18+,6.9,72%,1,0,1,0,0,"Action,Thriller"
3705538.0,Palace Pictures,UK,Neil Jordan,Crime,62549000.0,R,7.3,Stephen Rea,44049,Neil Jordan,1992,"[{""id"": 108, ""name"": ""transvestism""}, {""id"": 237, ""name"": ""gay""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 7005, ""name"": ""northern ireland""}, {""id"": 10180, ""name"": ""homosexuality""}, {""id"": 10199, ""name"": ""gay interest""}, {""id"": 10791, ""name"": ""teenage crush""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 165259, ""name"": ""political unrest""}]",en,"Irish Republican Army member Fergus (Stephen Rea) forms an unexpected bond with Jody (Forest Whitaker), a kidnapped British soldier in his custody, despite the warnings of fellow IRA members Jude (Miranda Richardson) and Maguire (Adrian Dunbar). Jody makes Fergus promise he'll visit his girlfriend, Dil (Jaye Davidson), in London, and when Fergus flees to the city, he seeks her out. Hounded by his former IRA colleagues, he finds himself increasingly drawn to the enigmatic, and surprising, Dil.",8.839651,62548947,Released,The Crying Game,6.9,176,112.0,18+,7.2,94%,1,0,0,0,0,"Crime,Drama,Romance,Thriller"
12000000.0,Pacific Western,USA,Brian De Palma,Crime,21370057.0,R,6.0,John Lithgow,10992,Brian De Palma,1992,[],en,"When neighborhood kids begin vanishing, Jenny suspects her child psychologist husband, Carter, may be resuming the deranged experiments his father performed on Carter when he was young. Now, it falls to Jenny to unravel the mystery. And as more children disappear, she fears for her own child's safety.",7.558959,37170057,Released,Raising Cain,5.9,65,91.0,18+,6.1,57%,1,0,0,0,0,"Crime,Drama,Horror,Thriller"
12000000.0,Walt Disney Pictures,USA,Brian Henson,Comedy,27281507.0,G,7.7,Michael Caine,37054,Charles Dickens,1992,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 2964, ""name"": ""future""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6162, ""name"": ""past""}, {""id"": 33966, ""name"": ""scrooge""}, {""id"": 161174, ""name"": ""christmas carol""}, {""id"": 180975, ""name"": ""charles dickens""}, {""id"": 207317, ""name"": ""christmas""}]",en,"A retelling of the classic Dickens tale of Ebenezer Scrooge, miser extraordinaire. He is held accountable for his dastardly ways during night-time visitations by the Ghosts of Christmas Past, Present, and future.",15.085981,27281507,Released,The Muppet Christmas Carol,7.2,212,85.0,all,7.7,75%,0,0,0,1,0,"Comedy,Drama,Family,Fantasy,Musical"
28000000.0,Rhythm & Hues Studios,USA,Kenny Ortega,Comedy,39514713.0,PG,6.7,Bette Midler,67192,David Kirschner,1993,"[{""id"": 616, ""name"": ""witch""}, {""id"": 3335, ""name"": ""halloween""}, {""id"": 33795, ""name"": ""salem""}, {""id"": 180193, ""name"": ""trick or treating""}, {""id"": 180194, ""name"": ""spellcasting""}]",en,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it us up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.",18.650748,39514713,Released,Hocus Pocus,6.4,471,96.0,7+,6.9,34%,0,0,0,1,0,"Comedy,Family,Fantasy"
11000000.0,Paramount Pictures,USA,Lasse Hallstrm,Drama,9170214.0,PG-13,7.8,Johnny Depp,183569,Peter Hedges,1993,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 791, ""name"": ""mentally disabled""}, {""id"": 2029, ""name"": ""iowa""}, {""id"": 4129, ""name"": ""widow""}, {""id"": 10041, ""name"": ""dysfunctional family""}, {""id"": 10183, ""name"": ""independent film""}]",en,"Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.",33.282794,30000000,Released,What's Eating Gilbert Grape,7.5,919,118.0,13+,7.8,90%,1,0,1,0,0,Drama
14600000.0,Columbia Pictures Corporation,USA,Harold Ramis,Comedy,70906973.0,PG,8.0,Bill Murray,483649,Danny Rubin,1993,"[{""id"": 563, ""name"": ""deja vu""}, {""id"": 901, ""name"": ""groundhog""}, {""id"": 902, ""name"": ""weather forecast""}, {""id"": 903, ""name"": ""telecaster""}, {""id"": 904, ""name"": ""pennsylvania""}, {""id"": 905, ""name"": ""alarm clock""}, {""id"": 1442, ""name"": ""winter""}, {""id"": 1521, ""name"": ""time warp""}, {""id"": 10854, ""name"": ""time loop""}, {""id"": 34117, ""name"": ""cult film""}, {""id"": 181324, ""name"": ""existentialism""}, {""id"": 220046, ""name"": ""groundhog day""}]",en,"A narcissistic TV weatherman, along with his attractive-but-distant producer and mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",52.744331,70906973,Released,Groundhog Day,7.4,2301,101.0,7+,8.0,96%,1,0,0,0,0,"Comedy,Fantasy,Romance"
15000000.0,Walt Disney Pictures,USA,Jon Turteltaub,Adventure,68856263.0,PG,6.9,John Candy,75331,Lynn Siefert,1993,"[{""id"": 1442, ""name"": ""winter""}, {""id"": 1482, ""name"": ""trainer""}, {""id"": 2070, ""name"": ""olympic games""}, {""id"": 3266, ""name"": ""jamaica""}, {""id"": 3777, ""name"": ""training camp""}, {""id"": 4307, ""name"": ""reggae""}, {""id"": 4310, ""name"": ""bobsleighing""}, {""id"": 6075, ""name"": ""sport""}]",en,"When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team.",22.409117000000002,154864401,Released,Cool Runnings,6.8,491,98.0,7+,7.0,76%,0,0,0,1,0,"Adventure,Comedy,Family,History,Sport"
6500000.0,Walt Disney Pictures,USA,Stephen Sommers,Adventure,24103594.0,PG,6.2,Elijah Wood,6666,Mark Twain,1993,"[{""id"": 168598, ""name"": ""southern accent""}, {""id"": 170444, ""name"": ""wanted man""}, {""id"": 170450, ""name"": ""lynch mob""}, {""id"": 170452, ""name"": ""reflection in water""}, {""id"": 170457, ""name"": ""lesson""}, {""id"": 170461, ""name"": ""nosebleed""}, {""id"": 170465, ""name"": ""bloodhound""}, {""id"": 170466, ""name"": ""fake accent""}, {""id"": 170468, ""name"": ""grave digging""}]",en,"Climb aboard for an extraordinary version of Mark Twain's sweeping adventure when Walt Disney presents The Adventures of Huck Finn, starring Elijah Wood (The Lord of the Rings). Directed by Stephen Sommers (The Mummy, The Mummy Returns), it's the unforgettable saga of a mischievous youngster and a runaway slave",2.1636830000000002,0,Released,The Adventures of Huck Finn,6.2,42,108.0,7+,6.2,73%,0,0,0,1,0,"Adventure,Comedy,Drama,Family"
45000000.0,Walt Disney Pictures,USA,Roger Allers,Animation,312900000.0,G,8.5,Matthew Broderick,723070,Irene Mecchi,1994,"[{""id"": 2143, ""name"": ""loss of parents""}, {""id"": 5276, ""name"": ""wild boar""}, {""id"": 6464, ""name"": ""uncle""}, {""id"": 11326, ""name"": ""shaman""}, {""id"": 11436, ""name"": ""redemption""}, {""id"": 13084, ""name"": ""king""}, {""id"": 14767, ""name"": ""scar""}, {""id"": 18136, ""name"": ""hyena""}, {""id"": 18153, ""name"": ""meerkat""}]",en,A young lion cub named Simba can't wait to be king. But his uncle craves the title for himself and will stop at nothing to get it.,90.457886,788241776,Released,The Lion King,8.0,5376,88.5,all,8.5,93%,0,0,0,1,0,"Animation,Adventure,Drama,Family,Musical"
30000000.0,TriStar Pictures,USA,Edward Zwick,Drama,66638883.0,R,7.5,Brad Pitt,121453,Susan Shilliday,1994,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 680, ""name"": ""montana""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 2504, ""name"": ""world war i""}, {""id"": 5973, ""name"": ""journey round the world""}]",en,"An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.",26.952727000000003,160638883,Released,Legends of the Fall,7.2,619,133.0,18+,7.6,58%,0,0,1,0,0,"Drama,Romance,War,Western"
12000000.0,Morgan Creek Productions,USA,Tom Shadyac,Comedy,72217000.0,PG-13,6.9,Jim Carrey,232964,Jack Bernstein,1994,"[{""id"": 630, ""name"": ""dolphin""}, {""id"": 6732, ""name"": ""mascot""}, {""id"": 155790, ""name"": ""private detective""}, {""id"": 208152, ""name"": ""pets""}]",en,"He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man . . . or beast!",41.249004,107217396,Released,Ace Ventura: Pet Detective,6.4,1648,86.0,13+,6.9,48%,1,0,0,0,0,Comedy
22000000.0,Walt Disney Pictures,USA,John Pasquin,Comedy,144833357.0,PG,6.4,Tim Allen,71963,Leo Benvenuti,1994,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 1991, ""name"": ""santa claus""}, {""id"": 5011, ""name"": ""deal""}, {""id"": 5570, ""name"": ""christmas tree""}, {""id"": 207317, ""name"": ""christmas""}]",en,"Scott Calvin is an ordinary man, who accidentally causes Santa Claus to fall from his roof on Christmas Eve and is knocked unconscious. When he and his young son finish Santa's trip and deliveries, they go to the North Pole, where Scott learns he must become the new Santa and convince those he loves that he is indeed, Father Christmas.",16.234053,189833357,Released,The Santa Clause,6.3,489,97.0,7+,6.5,71%,0,0,0,1,0,"Comedy,Drama,Family,Fantasy"
30000000.0,Pixar Animation Studios,USA,John Lasseter,Animation,191796233.0,G,8.3,Tom Hanks,694113,John Lasseter,1995,"[{""id"": 931, ""name"": ""jealousy""}, {""id"": 4290, ""name"": ""toy""}, {""id"": 5202, ""name"": ""boy""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9823, ""name"": ""rivalry""}, {""id"": 165503, ""name"": ""boy next door""}, {""id"": 170722, ""name"": ""new toy""}, {""id"": 187065, ""name"": ""toy comes to life""}]",en,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",73.640445,373554033,Released,Toy Story,7.7,5269,81.0,all,8.3,100%,0,0,0,1,0,"Animation,Adventure,Comedy,Family,Fantasy"
60000000.0,Eon Productions,UK,Martin Campbell,Action,106600000.0,PG-13,7.2,Pierce Brosnan,209588,Ian Fleming,1995,"[{""id"": 701, ""name"": ""cuba""}, {""id"": 769, ""name"": ""falsely accused""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 2812, ""name"": ""computer virus""}, {""id"": 3268, ""name"": ""secret base""}, {""id"": 3272, ""name"": ""secret intelligence service""}, {""id"": 3278, ""name"": ""kgb""}, {""id"": 3376, ""name"": ""satellite""}, {""id"": 3531, ""name"": ""special car""}, {""id"": 3560, ""name"": ""cossack""}, {""id"": 3561, ""name"": ""electromagnetic pulse""}, {""id"": 3562, ""name"": ""time bomb""}, {""id"": 3563, ""name"": ""st. petersburg russia""}, {""id"": 3564, ""name"": ""ejection seat""}, {""id"": 193008, ""name"": ""red army""}]",en,James Bond must unmask the mysterious head of the Janus Syndicate and prevent the leader from utilizing the GoldenEye weapons system to inflict devastating revenge on Britain.,59.824565,352194034,Released,GoldenEye,6.6,1174,130.0,13+,7.2,78%,1,0,0,0,0,"Action,Adventure,Thriller"
18000000.0,New Line Cinema,USA,Paul W.S. Anderson,Action,70454098.0,PG-13,5.8,Christopher Lambert,87007,Ed Boon,1995,"[{""id"": 779, ""name"": ""martial arts""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 2041, ""name"": ""island""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10821, ""name"": ""sorcerer""}, {""id"": 12380, ""name"": ""tournament""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 188955, ""name"": ""hand to hand combat""}]",en,"For nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. If he wins a tenth Mortal Kombat tournament, desolation and evil will reign over the multiverse forever. To save Earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes in this action/adventure movie based on one of the most popular video games of all time.",16.470895000000002,122195920,Released,Mortal Kombat,5.4,442,101.0,13+,5.8,47%,1,0,0,0,0,"Action,Adventure,Fantasy,Sci-Fi,Thriller"
19000000.0,Don Simpson/Jerry Bruckheimer Films,USA,Michael Bay,Action,65807024.0,R,6.8,Will Smith,186965,George Gallo,1995,"[{""id"": 416, ""name"": ""miami""}, {""id"": 703, ""name"": ""detective""}, {""id"": 772, ""name"": ""handcuffs""}, {""id"": 822, ""name"": ""airport""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 4009, ""name"": ""witness protection""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 11730, ""name"": ""internal affairs""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 18026, ""name"": ""drug lord""}, {""id"": 166856, ""name"": ""hangar""}, {""id"": 167114, ""name"": ""loose cannon""}, {""id"": 167115, ""name"": ""bust""}, {""id"": 167119, ""name"": ""reference to skittles""}, {""id"": 167124, ""name"": ""black cop""}, {""id"": 167128, ""name"": ""badge""}, {""id"": 219404, ""name"": ""action hero""}, {""id"": 226376, ""name"": ""corrupt cop""}]",en,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",33.872182,141407024,Released,Bad Boys,6.5,1699,118.5,18+,6.9,43%,1,0,0,0,0,"Action,Comedy,Crime,Thriller"
